V1	avg
Sc0000006:169619	0.0108172918672739
Sc0000006:178999	0.0324166664497658
Sc0000006:187843	0.0097574371990108
Sc0000006:34943	0.0272312665192508
Sc0000006:51865	0.0109590202940029
Sc0000006:553446	0.0339855519395991
Sc0000006:590576	0.0116495146465304
Sc0000006:590601	0.0106970095052083
Sc0000006:592834	0.0193109199114468
Sc0000006:626582	0.013380438134931
Sc0000006:627214	0.0128132465806956
Sc0000006:633561	0.0128673182647212
Sc0000006:812496	0.0143664823452769
Sc0000006:817390	0.0437383105290592
Sc0000006:878604	0.0158933182588297
Sc0000006:892697	0.00996795568300313
Sc0000006:915168	0.0285225921001173
Sc0000006:943940	0.00987589543676662
Sc0000006:947291	0.0108524687703742
Sc0000006:986293	0.0360757406103286
Sc0000007:1254197	0.011302671641791
Sc0000007:1258807	0.0126225130286762
Sc0000007:1272121	0.014581383053955
Sc0000007:1307010	0.0185912631303209
Sc0000007:1307016	0.0176240117893634
Sc0000007:1320160	0.0390988949299096
Sc0000007:1425594	0.01290639360587
Sc0000007:1425595	0.0127769747084262
Sc0000007:172880	0.0150760716990989
Sc0000007:173602	0.00814582027168234
Sc0000007:21270	0.0241462676240209
Sc0000007:213906	0.0118559551926845
Sc0000007:214417	0.0109400483407369
Sc0000007:275902	0.0137687042989677
Sc0000007:275904	0.0136397507841087
Sc0000007:276496	0.0115747626454058
Sc0000007:276501	0.0114489698039216
Sc0000007:496037	0.00823169669237809
Sc0000007:496039	0.0158611707635983
Sc0000007:509736	0.0193843505950046
Sc0000007:526072	0.0103455861888569
Sc0000007:556050	0.00811401373446697
Sc0000007:576263	0.00835842922553637
Sc0000007:716061	0.0109361305769986
Sc0000007:785154	0.0086603391782256
Sc0000007:79846	0.0133444157200679
Sc0000007:870033	0.028689522837325
Sc0000007:876723	0.0144986727748691
Sc0000007:94475	0.0112668504831549
Sc0000007:951084	0.0118465532137714
Sc0000008:1197311	0.0288368873128448
Sc0000008:1197321	0.0130018008669381
Sc0000008:1197329	0.00979727929584866
Sc0000008:1201194	0.0162608634870582
Sc0000008:1241237	0.0101171792378449
Sc0000008:276046	0.0107550866771571
Sc0000008:276064	0.0111561892459016
Sc0000008:414322	0.00907750668940189
Sc0000008:49109	0.0186869668414155
Sc0000008:503269	0.0463638724911452
Sc0000008:521022	0.0113548976646549
Sc0000008:521033	0.019948403621572
Sc0000008:57328	0.0345514737187049
Sc0000008:58890	0.0463967581279497
Sc0000008:589056	0.0138055854330709
Sc0000008:589065	0.0183740990943693
Sc0000008:594880	0.00740714452612234
Sc0000008:749717	0.012715420900617
Sc0000008:808344	0.0178115349264706
Sc0000008:829640	0.0181228559422193
Sc0000008:84186	0.0115106435033434
Sc0000009:1038135	0.00831541377040548
Sc0000009:1174994	0.00936595075707702
Sc0000009:1255639	0.0166286248353964
Sc0000009:1317363	0.0105582522059792
Sc0000009:1317383	0.0134617684404636
Sc0000009:1320849	0.0117232164405217
Sc0000009:1364561	0.00951892516469038
Sc0000009:178488	0.0154679077408332
Sc0000009:233971	0.0103194621451104
Sc0000009:328229	0.0141520072301827
Sc0000009:380033	0.0290190754667368
Sc0000009:485804	0.0157328166995398
Sc0000009:522775	0.00854461770120989
Sc0000009:522787	0.0141536376430356
Sc0000009:643987	0.00889751920547225
Sc0000009:677088	0.00883534890146034
Sc0000009:736925	0.0207996526315789
Sc0000009:745348	0.0114830579023556
Sc0000009:786171	0.0311324080021058
Sc0000009:894562	0.0259780047387127
Sc0000010:1011006	0.0151530944767442
Sc0000010:1012879	0.0104974004228889
Sc0000010:1031010	0.0252897404176579
Sc0000010:1106852	0.0152055651024455
Sc0000010:1106870	0.0396834924643046
Sc0000010:1126775	0.0156748948829829
Sc0000010:1130342	0.0101652154192013
Sc0000010:1130364	0.0184484771855575
Sc0000010:117674	0.00857310251680063
Sc0000010:129282	0.0255351423299947
Sc0000010:129307	0.0108912977461447
Sc0000010:217868	0.0136327591616135
Sc0000010:254500	0.0119948545814107
Sc0000010:379255	0.0214979377637131
Sc0000010:379262	0.0260537812211526
Sc0000010:408458	0.0115747442627275
Sc0000010:453672	0.0107788070175439
Sc0000010:564979	0.0112695448548813
Sc0000010:565527	0.00906777160575274
Sc0000010:585084	0.0125301280021114
Sc0000010:619936	0.0124189585587964
Sc0000010:701423	0.0089791775343189
Sc0000010:704953	0.00923535537953795
Sc0000010:714799	0.00934877501980459
Sc0000010:791652	0.0112527377525419
Sc0000010:850598	0.0103054561542525
Sc0000010:907942	0.0107425324263638
Sc0000010:952280	0.0099566571994716
Sc0000010:997392	0.012616819659136
Sc0000011:1025260	0.0307427871464613
Sc0000011:1043344	0.0117791292164675
Sc0000011:1043366	0.00870459968123257
Sc0000011:1147640	0.00971367933049947
Sc0000011:1147642	0.0132868810947257
Sc0000011:1166413	0.0155865320223226
Sc0000011:1169056	0.0105446749501661
Sc0000011:1242266	0.0124405495746943
Sc0000011:176352	0.0114870497551939
Sc0000011:317867	0.0139024539438857
Sc0000011:362181	0.023203100595632
Sc0000011:362193	0.0211238516018004
Sc0000011:362205	0.0249380450152257
Sc0000011:366289	0.0212001399629237
Sc0000011:372356	0.0207129627863859
Sc0000011:385467	0.0133543569536424
Sc0000011:422849	0.00886503404424427
Sc0000011:456208	0.0114342447005829
Sc0000011:471994	0.0298554494501126
Sc0000011:508524	0.0220768112907501
Sc0000011:521056	0.0180340546056991
Sc0000011:540045	0.0162345974284199
Sc0000011:657066	0.0284907950417606
Sc0000011:755372	0.00843029302572262
Sc0000011:796212	0.0284377170136587
Sc0000011:819194	0.0144491538461538
Sc0000011:819198	0.00796360339567582
Sc0000011:821426	0.0107852369328734
Sc0000011:87275	0.0151117416666667
Sc0000011:87276	0.0108194503241169
Sc0000011:87277	0.0135171804710241
Sc0000011:907581	0.0184304036088629
Sc0000011:929853	0.010250651141189
Sc0000011:969096	0.00897137757133378
Sc0000011:976123	0.00749055667640032
Sc0000011:987398	0.0138233624054162
Sc0000011:987405	0.0141778043016463
Sc0000012:1022463	0.0232201296937417
Sc0000012:1075567	0.0111112635504062
Sc0000012:1144006	0.0118677891582312
Sc0000012:1159266	0.0101542044758226
Sc0000012:1162625	0.0170626285638156
Sc0000012:1191091	0.00827410433044637
Sc0000012:1191094	0.0078301631130064
Sc0000012:1265843	0.0113517391709983
Sc0000012:1265853	0.0122392298053852
Sc0000012:1288860	0.0090707107052393
Sc0000012:191898	0.0119563720249967
Sc0000012:258867	0.0131746871010638
Sc0000012:280652	0.0126589420135656
Sc0000012:344175	0.0112275305932429
Sc0000012:350460	0.00891342450445657
Sc0000012:48483	0.0383426700784262
Sc0000012:492590	0.0185175874135178
Sc0000012:597687	0.0148941116433799
Sc0000012:679679	0.0106833910034602
Sc0000012:681720	0.0155658563822707
Sc0000012:82988	0.0176233402020739
Sc0000012:956115	0.00969946405750799
Sc0000012:957738	0.0103877707362535
Sc0000013:1038368	0.0150063670141673
Sc0000013:1048610	0.0123716174308248
Sc0000013:1091472	0.0255419550802139
Sc0000013:114432	0.0433810969721222
Sc0000013:1241713	0.0136259577483621
Sc0000013:136008	0.0104393932764141
Sc0000013:25977	0.0123697992
Sc0000013:282060	0.0118489594396264
Sc0000013:305629	0.00965179637042968
Sc0000013:305634	0.00997837515014013
Sc0000013:358572	0.0186413477042178
Sc0000013:68969	0.0168348534471263
Sc0000013:787063	0.00990370631424376
Sc0000013:787075	0.00826138277703605
Sc0000013:787087	0.00936768260114835
Sc0000013:865050	0.0122191788194444
Sc0000013:883708	0.00834614131160679
Sc0000013:886151	0.0115107161367887
Sc0000013:886643	0.0102996470273881
Sc0000013:907372	0.0120586572688402
Sc0000013:915450	0.0163215048777228
Sc0000013:95004	0.0204183895705521
Sc0000014:1043989	0.0267073015553768
Sc0000014:113825	0.00982382956521739
Sc0000014:1173307	0.00948919337535202
Sc0000014:1181164	0.0090401472639485
Sc0000014:1265328	0.0108034558014755
Sc0000014:131060	0.0203758719561145
Sc0000014:179291	0.0147520952763281
Sc0000014:192629	0.0180791968683084
Sc0000014:277316	0.0415284295275064
Sc0000014:342707	0.018516565729585
Sc0000014:34447	0.0088712962021931
Sc0000014:490169	0.0218567174989958
Sc0000014:50582	0.0149640884044403
Sc0000014:52451	0.0158290531032638
Sc0000014:538815	0.0473166590787359
Sc0000014:626526	0.0133718453194054
Sc0000014:626535	0.0132390337530137
Sc0000014:704014	0.0373481434695244
Sc0000014:768927	0.0147423259646302
Sc0000014:801980	0.0146814600026799
Sc0000014:826803	0.0131598227016886
Sc0000014:834844	0.0290500951615065
Sc0000014:925753	0.0143658121983914
Sc0000014:937085	0.0178838369754659
Sc0000015:1012132	0.0209754752288638
Sc0000015:1016534	0.0153321304699071
Sc0000015:1034136	0.0136694493670886
Sc0000015:1098902	0.012727016969697
Sc0000015:1102926	0.0145358911637931
Sc0000015:12056	0.0129488155352831
Sc0000015:1256524	0.00888586582244376
Sc0000015:13622	0.0106843987655977
Sc0000015:240313	0.01346906
Sc0000015:275815	0.0151269791918378
Sc0000015:275819	0.0149947824919441
Sc0000015:308447	0.012972890559957
Sc0000015:351824	0.0109719567553049
Sc0000015:364637	0.0142305903290799
Sc0000015:364655	0.00844081837721655
Sc0000015:493142	0.0469378257423082
Sc0000015:493152	0.0332226625907014
Sc0000015:493155	0.0152681243112485
Sc0000015:528200	0.0221220887096774
Sc0000015:58044	0.0141269916800859
Sc0000015:634946	0.0107150521575481
Sc0000015:668639	0.0100627942995429
Sc0000015:699306	0.0107271220922415
Sc0000015:709535	0.00922136323292093
Sc0000015:792263	0.0166798985877606
Sc0000015:80194	0.0102091011944705
Sc0000015:802838	0.00924808716707022
Sc0000015:811507	0.0296183485806538
Sc0000015:842710	0.0305522654736276
Sc0000015:844274	0.00986005746198358
Sc0000015:844275	0.0186078876177658
Sc0000015:936222	0.0151959411764706
Sc0000016:1088487	0.0136594012953717
Sc0000016:1095118	0.00914761889338732
Sc0000016:333302	0.00891416828348154
Sc0000016:385203	0.0365191796253874
Sc0000016:489962	0.0235021265498652
Sc0000016:508306	0.015124933953363
Sc0000016:549315	0.0304110742787813
Sc0000016:574289	0.031904335445598
Sc0000016:592296	0.0189005910194175
Sc0000016:700988	0.0142721417397168
Sc0000016:766371	0.0194184402481791
Sc0000016:789760	0.0111138758937003
Sc0000016:943190	0.00717684336211549
Sc0000017:1196210	0.0218555970695971
Sc0000017:193796	0.0158789330453564
Sc0000017:193815	0.00923517469960848
Sc0000017:206840	0.0119386776937618
Sc0000017:233970	0.0109845470627954
Sc0000017:233977	0.0108509686655862
Sc0000017:235526	0.011403007969742
Sc0000017:235538	0.0108076167252094
Sc0000017:286984	0.018022705580327
Sc0000017:293357	0.010354992972973
Sc0000017:349534	0.0163544101905663
Sc0000017:435594	0.00900281440929981
Sc0000017:452745	0.0109988468297959
Sc0000017:472515	0.0101388606003245
Sc0000017:472531	0.00997403448275862
Sc0000017:531711	0.0115542318095753
Sc0000017:531996	0.0169180558636548
Sc0000017:532014	0.0090983878517316
Sc0000017:661758	0.00989262089027195
Sc0000017:661763	0.0145728575101489
Sc0000017:685075	0.00893538814453918
Sc0000017:69579	0.04826692846538
Sc0000017:705530	0.0261743976719004
Sc0000017:713002	0.0374277080005415
Sc0000017:713005	0.0370561424316274
Sc0000017:713009	0.00992987853757617
Sc0000017:724048	0.00934387418743228
Sc0000017:760892	0.0208840998239198
Sc0000017:789681	0.00710952329991872
Sc0000017:815002	0.00930812559273811
Sc0000017:831601	0.0131211013550136
Sc0000017:831610	0.00834137593169806
Sc0000017:831627	0.0221317253998374
Sc0000017:867969	0.00735499051104785
Sc0000017:889590	0.00869631372017354
Sc0000017:889592	0.00856170915254237
Sc0000017:892563	0.0114602219962029
Sc0000017:955941	0.0134470720195307
Sc0000017:960313	0.0129500386597938
Sc0000018:1035170	0.00838970487340049
Sc0000018:1058905	0.0162763015656909
Sc0000018:1078903	0.0187029513888889
Sc0000018:115021	0.00856367558392178
Sc0000018:115025	0.00842902580469917
Sc0000018:155241	0.0101047336321652
Sc0000018:18997	0.0150810115332429
Sc0000018:218370	0.0107073063442467
Sc0000018:218386	0.00906036100543478
Sc0000018:32200	0.0129475599131497
Sc0000018:32201	0.0124590028501629
Sc0000018:383084	0.0160324499252616
Sc0000018:39016	0.0138065891136148
Sc0000018:42957	0.0130286380667934
Sc0000018:446274	0.0131937917912476
Sc0000018:537823	0.0195032172081011
Sc0000018:538616	0.0181535072050027
Sc0000018:543016	0.013850831407206
Sc0000018:63977	0.02467084467074
Sc0000018:678303	0.00754626339407125
Sc0000018:702235	0.0165110549435605
Sc0000018:702421	0.0107779460010881
Sc0000018:722939	0.0107348963406339
Sc0000018:744726	0.012001439047619
Sc0000018:762861	0.017748303986937
Sc0000018:785200	0.00955955089820359
Sc0000018:873852	0.0112228005988839
Sc0000019:1008660	0.0136031287412874
Sc0000019:1034001	0.0354261932750137
Sc0000019:1113160	0.0120109920710868
Sc0000019:1138972	0.0148841199070276
Sc0000019:215912	0.00752504114441417
Sc0000019:244485	0.0119354159967298
Sc0000019:39509	0.00947529524717418
Sc0000019:421628	0.0102138634505315
Sc0000019:424358	0.0127382690472945
Sc0000019:425750	0.0344005711559433
Sc0000019:438341	Inf
Sc0000019:440623	0.0112251194436869
Sc0000019:440627	0.012323640529115
Sc0000019:441949	0.0432404638570649
Sc0000019:441959	0.017627607693357
Sc0000019:46276	0.00915177581040588
Sc0000019:593365	0.0256955594815825
Sc0000019:610780	0.0148539746213672
Sc0000019:634904	0.0140715986626638
Sc0000019:768324	0.00951189013238706
Sc0000019:834923	0.0146527095277095
Sc0000019:861329	0.00896917651877133
Sc0000019:867637	0.0322025987165483
Sc0000019:87233	0.0112605967851791
Sc0000019:878119	0.0127415798170149
Sc0000019:882871	0.0124017306746791
Sc0000019:951572	0.0125571815325775
Sc0000019:976874	0.0143614449453552
Sc0000019:979971	0.011534997813909
Sc0000019:986791	0.0091770679147308
Sc0000020:1003085	0.00900141315392009
Sc0000020:1003092	0.0113691991211206
Sc0000020:1003093	0.010217113583299
Sc0000020:133609	0.011621312226477
Sc0000020:133620	0.010885465463001
Sc0000020:136747	0.0103338614227086
Sc0000020:20164	0.0257236275126487
Sc0000020:204180	0.0197030808592147
Sc0000020:211056	0.0283330630815545
Sc0000020:267945	0.04193263103873
Sc0000020:282259	0.0143071056665754
Sc0000020:291570	0.0153516963723477
Sc0000020:291590	0.0152168843099671
Sc0000020:299241	0.0341031743119266
Sc0000020:318277	0.0137061053136127
Sc0000020:349744	0.0150723918641282
Sc0000020:354670	0.00901947917808219
Sc0000020:354696	0.00845754596520071
Sc0000020:370866	0.0120427824061387
Sc0000020:396183	0.0178390342606551
Sc0000020:403800	0.0125481774945175
Sc0000020:437400	0.00760684838930775
Sc0000020:437401	0.00748048423361667
Sc0000020:497917	0.0097421707116413
Sc0000020:607038	0.0174096529072957
Sc0000020:624152	0.00792968371965437
Sc0000020:677075	0.0169339080932785
Sc0000020:689548	0.00729873247359034
Sc0000020:695074	0.00853363652579583
Sc0000020:769497	0.00986359009194456
Sc0000020:875380	0.0237945988196541
Sc0000020:888688	0.0130760035689774
Sc0000020:928590	0.0320122123833059
Sc0000021:1068140	0.0439561986764098
Sc0000021:1075120	0.00879587024269167
Sc0000021:1079445	0.00702783036822507
Sc0000021:1079448	0.0101368470344828
Sc0000021:1118228	0.0138762957649331
Sc0000021:290748	0.00957936785714286
Sc0000021:290764	0.00896266149196318
Sc0000021:297695	0.0155620559219566
Sc0000021:298076	0.0132922696166002
Sc0000021:298090	0.0150019286695987
Sc0000021:376452	0.00813617553264605
Sc0000021:437858	0.00872844047291724
Sc0000021:437871	0.0385037225354049
Sc0000021:475718	0.0271851322882288
Sc0000021:475735	0.0270513584101224
Sc0000021:484832	0.0137836148555708
Sc0000021:487514	0.00793530458109781
Sc0000021:579116	0.00949976981287837
Sc0000021:671328	0.00895415508462915
Sc0000021:675796	0.0321403442058905
Sc0000021:679454	0.0109152816242257
Sc0000021:679592	0.00773128565528634
Sc0000021:780807	0.0101301292854192
Sc0000021:865192	0.00992903483888736
Sc0000021:865837	0.00880569108938163
Sc0000021:868208	0.00975508443526171
Sc0000021:915683	0.0348554072186252
Sc0000021:934285	0.0132069556351612
Sc0000021:936847	0.00866895494005787
Sc0000021:936859	0.0130034696802646
Sc0000021:938015	0.0163484407994487
Sc0000021:978735	0.0139543271298594
Sc0000022:1016261	0.0191880917393109
Sc0000022:1016268	0.00734308261832272
Sc0000022:1054049	0.00954460885813149
Sc0000022:1064950	0.00865727574750831
Sc0000022:1076161	0.007297859753565
Sc0000022:111551	0.0142558265728477
Sc0000022:117530	0.011208185732027
Sc0000022:164259	0.0254982548992548
Sc0000022:190771	0.0177164986887509
Sc0000022:222869	0.013642318332413
Sc0000022:228533	0.0110949750103548
Sc0000022:261780	0.0164707508975421
Sc0000022:330962	0.00901191078580307
Sc0000022:334827	0.010211995441989
Sc0000022:369457	0.00837507652990745
Sc0000022:369464	0.00823777701022382
Sc0000022:369476	0.00677112228824098
Sc0000022:574051	0.0110646578220011
Sc0000022:596748	0.0135381548030408
Sc0000022:596759	0.00935206897981753
Sc0000022:684992	0.0219027830775612
Sc0000022:804773	0.00768616662057522
Sc0000022:804774	0.00823568164845803
Sc0000022:833691	0.00869472033195021
Sc0000022:876694	0.0165822733434777
Sc0000022:918877	0.0285589607083564
Sc0000023:1122372	0.0319657622484386
Sc0000023:1122381	0.0331372726263187
Sc0000023:1128555	0.0123398542274052
Sc0000023:119063	0.017093101218499
Sc0000023:422013	0.0242694409361584
Sc0000023:452131	0.0143097709141274
Sc0000023:452503	0.0104705244493697
Sc0000023:625586	0.0202619311443613
Sc0000023:625588	0.0362988524317584
Sc0000023:655473	0.0223356589523282
Sc0000023:655481	0.0173646813582814
Sc0000023:655673	0.0118245870529526
Sc0000023:678962	0.0134943177596007
Sc0000023:680561	0.0158327168607876
Sc0000023:688324	0.00994982152267369
Sc0000023:790317	0.0126696773925104
Sc0000023:832628	0.0078228632265224
Sc0000023:844664	0.0160854365982242
Sc0000023:935738	0.0133674205633412
Sc0000023:982440	0.0351193820427422
Sc0000024:1017456	0.012123754075519
Sc0000024:204683	0.0101469177777778
Sc0000024:220733	0.0130456205028476
Sc0000024:268788	0.0435394665184774
Sc0000024:27358	0.00803977270202721
Sc0000024:280445	0.0132342407947756
Sc0000024:280454	0.0308025066703724
Sc0000024:293693	0.0249380451702571
Sc0000024:34599	0.0129198389112623
Sc0000024:401313	0.0215142410341952
Sc0000024:456659	0.00782447462811066
Sc0000024:502770	0.0133276922969967
Sc0000024:589655	0.0114217991934362
Sc0000024:660180	0.00995915312934632
Sc0000024:660185	0.0119292032271526
Sc0000024:681933	0.00924808430717863
Sc0000024:681946	0.0169418202309726
Sc0000024:706021	0.0121360146117451
Sc0000024:706033	0.00831860222686152
Sc0000024:706043	0.007618152422049
Sc0000024:706047	0.0203127637477377
Sc0000024:786170	0.00843062183235868
Sc0000024:788119	0.0157847972427239
Sc0000024:842466	0.0228365575208914
