V1	avg
chr10:115459	0.0127482964920711
chr10:115530	0.0119927045254305
chr10:115542	Inf
chr10:115559	0.014075136024994
chr10:116133	Inf
chr10:11627	0.0397742081245664
chr10:11656	0.0102963258556892
chr10:117925	0.0139502285874529
chr10:118194	0.0100978782852564
chr10:118370	0.0199419687474958
chr10:118389	0.00911756723833948
chr10:118855	0.0350168478800994
chr10:118950	0.00936849198461045
chr10:119093	0.0516624096192385
chr10:119129	0.00974247514830848
chr10:119160	0.00975785360378417
chr10:119227	Inf
chr10:119235	0.0294398150108251
chr10:12027	0.0161586825225503
chr10:120277	0.0145762686447474
chr10:120283	0.00946987200256636
chr10:120301	Inf
chr10:120303	Inf
chr10:120330	0.0102175430771699
chr10:120493	0.035021280866426
chr10:120518	0.0121694294768935
chr10:120538	0.00717795659151087
chr10:120545	0.0494644268175253
chr10:120564	0.0172512409116443
chr10:12058	Inf
chr10:121319	0.0119589204654896
chr10:121454	Inf
chr10:121463	0.0126066570075454
chr10:12160	0.0126136493947105
chr10:121664	0.0114076722324797
chr10:122013	Inf
chr10:122361	0.0118396759534324
chr10:123127	0.011729019110326
chr10:123154	Inf
chr10:12341	Inf
chr10:1235	Inf
chr10:123730	0.00862103854802441
chr10:123822	Inf
chr10:123825	0.0246268189558233
chr10:124136	Inf
chr10:124165	0.0469388717866324
chr10:124193	0.048525143890094
chr10:124195	0.0108589600674916
chr10:124198	0.0107819756528726
chr10:124334	Inf
chr10:124339	Inf
chr10:124513	0.0270351769811927
chr10:124520	0.0370835264046299
chr10:125949	0.0141755421221865
chr10:126109	Inf
chr10:126252	Inf
chr10:126440	Inf
chr10:126503	0.00936861514956578
chr10:126761	Inf
chr10:126796	Inf
chr10:126804	Inf
chr10:127013	0.011373232545045
chr10:127016	Inf
chr10:127020	0.010550114159292
chr10:127041	0.011533546463915
chr10:127084	Inf
chr10:12750	0.0224852630523637
chr10:127528	0.00710290995413213
chr10:127738	Inf
chr10:128720	0.0116376059557344
chr10:128855	0.0221097616709594
chr10:128921	0.0133698071319327
chr10:128922	0.00893071856383835
chr10:128950	0.0126372479671524
chr10:12919	0.00876612733302483
chr10:129342	0.0303632608695652
chr10:129366	0.0211449392060552
chr10:12950	0.0199578408021597
chr10:129531	Inf
chr10:129554	Inf
chr10:129559	Inf
chr10:12956	Inf
chr10:129736	0.043801605557793
chr10:129743	0.0122719498147253
chr10:129761	0.0173219491661967
chr10:129846	0.0390927583789881
chr10:129950	Inf
chr10:13024	Inf
chr10:130494	0.0440686915390814
chr10:13063	0.019878360052461
chr10:13088	0.0281065314404753
chr10:13089	0.042550056558642
chr10:131007	0.00705881465065678
chr10:131020	0.00943779480980013
chr10:13109	0.00892880229956015
chr10:131310	0.0105642009349561
chr10:131469	0.00999308334676769
chr10:131513	Inf
chr10:131525	0.0145315540148339
chr10:131994	Inf
chr10:132117	0.0123867998709886
chr10:132165	0.00997323344891541
chr10:132333	0.010940475483871
chr10:133073	0.0344017142511493
chr10:133373	0.0288402497983546
chr10:133468	Inf
chr10:133851	Inf
chr10:134146	0.00963828680919726
chr10:134344	0.0113962021946103
chr10:134562	0.0472688605664488
chr10:136468	0.0124597270012912
chr10:136488	Inf
chr10:136493	0.00788940952380952
chr10:137086	Inf
chr10:137179	Inf
chr10:137249	Inf
chr10:137440	0.0160313528984337
chr10:137588	0.0334641373435608
chr10:137915	Inf
chr10:138162	0.0249961036905435
chr10:138596	0.0121281808270069
chr10:138638	0.0224535430902189
chr10:138644	0.0138133194668821
chr10:139071	0.053783671944422
chr10:139080	0.00928772063338181
chr10:139108	Inf
chr10:139137	Inf
chr10:13921	Inf
chr10:139410	Inf
chr10:139836	0.0332837082592533
chr10:13989	0.0139385808443313
chr10:13997	0.0198596258876196
chr10:13999	Inf
chr10:140005	0.0122491682696193
chr10:140032	0.0118847780472034
chr10:140392	
chr10:14092	0.0286547325150533
chr10:141778	0.0101566561034762
chr10:141784	0.076166812838548
chr10:141882	0.00943172622897801
chr10:142352	0.0282358349640171
chr10:142417	Inf
chr10:142477	0.048480425394258
chr10:143324	0.0297705571821417
chr10:143896	0.00967087025802799
chr10:144264	Inf
chr10:144426	0.0102824223768304
chr10:144667	0.041561528802589
chr10:144740	0.0127474391131969
chr10:144809	0.0138149849490209
chr10:144907	Inf
chr10:145044	Inf
chr10:145507	0.0140771456090652
chr10:145861	0.0461257538449085
chr10:145878	0.012206250060714
chr10:146563	0.0265757087111399
chr10:146576	Inf
chr10:146906	Inf
chr10:147211	0.00976493311199287
chr10:147216	Inf
chr10:147338	Inf
chr10:147969	Inf
chr10:14806	0.0114496524357292
chr10:148728	Inf
chr10:149757	0.0270335081011018
chr10:14980	0.0132683081377393
chr10:150230	0.0108988593534797
chr10:151153	Inf
chr10:151156	0.0411102301272182
chr10:151351	0.0116688570502431
chr10:151372	0.0117025960774779
chr10:151838	0.0110102940508997
chr10:151841	0.0129831528734701
chr10:152008	Inf
chr10:152273	Inf
chr10:152431	Inf
chr10:152444	0.0153764988242925
chr10:152648	0.0329228732565683
chr10:152651	Inf
chr10:152666	0.0195672079480941
chr10:152794	0.0665251096601509
chr10:153322	0.0299405403958469
chr10:153323	0.0106004856007139
chr10:153760	Inf
chr10:153946	0.0369078818661258
chr10:154126	Inf
chr10:154149	0.0733100616732938
chr10:154236	Inf
chr10:154405	0.0180518176284393
chr10:154440	Inf
chr10:154704	0.0426401239548665
chr10:154831	0.019243572576717
chr10:155185	Inf
chr10:155195	0.0167334562357908
chr10:155626	0.00830327860332927
chr10:155850	Inf
chr10:155879	Inf
chr10:156096	0.0509763777615335
chr10:15613	0.00935040112732607
chr10:15617	0.00926813930501931
chr10:156898	Inf
chr10:156904	0.0120379683184403
chr10:156962	0.0214587655374117
chr10:156989	0.0120194111959701
chr10:156995	0.0180208761680345
chr10:157238	Inf
chr10:157246	Inf
chr10:157426	Inf
chr10:157449	0.014011153539787
chr10:157755	
chr10:157930	0.0259455549142346
chr10:157960	0.0189425683739837
chr10:157966	0.0185985341897715
chr10:158324	0.0734940278093999
chr10:158437	0.0134956347889729
chr10:158802	0.0197722695185426
chr10:158830	0.0188225131354209
chr10:158925	0.0605615631202213
chr10:159473	Inf
chr10:15954	0.0109147005946405
chr10:159733	0.0204374516758868
chr10:159774	0.0202778646977463
chr10:159784	0.010138781285598
chr10:161039	0.0144087641793474
chr10:161324	0.0199402631835938
chr10:161336	0.00882521282656466
chr10:161573	0.0367988021325085
chr10:161596	0.0104282918192918
chr10:161708	0.0108735455063497
chr10:161721	0.0152876382805504
chr10:161959	Inf
chr10:16204	0.0514179594531974
chr10:16210	0.0161766905074535
chr10:162319	Inf
chr10:162505	Inf
chr10:162832	0.0197852667969704
chr10:162863	Inf
chr10:162869	0.00776927637044881
chr10:162972	0.0106388059628544
chr10:163313	0.0441243471283096
chr10:163467	Inf
chr10:163533	Inf
chr10:163903	0.0309192803129074
chr10:164198	0.0137239881020292
chr10:164226	Inf
chr10:164269	0.0200004976770723
chr10:164278	Inf
chr10:164339	Inf
chr10:164620	Inf
chr10:165030	0.0225375078679168
chr10:165032	0.0230575438682322
chr10:165206	0.0150013394764739
chr10:165382	Inf
chr10:165422	0.0228287430878395
chr10:165786	Inf
chr10:165791	0.0110333188677706
chr10:165812	0.0113531066242454
chr10:165884	Inf
chr10:166403	0.0102177424934726
chr10:166430	0.0233714850265198
chr10:166619	0.0152900771992819
chr10:167156	0.0131782365135069
chr10:167166	Inf
chr10:167229	0.0155322184311485
chr10:167662	Inf
chr10:167740	
chr10:16813	Inf
chr10:168543	0.0125072441214892
chr10:168702	0.0429436286437495
chr10:168787	Inf
chr10:168906	0.00918833866884443
chr10:168984	Inf
chr10:169099	Inf
chr10:169482	Inf
chr10:169484	Inf
chr10:169847	0.012048820996732
chr10:169848	0.0315921823678405
chr10:169954	0.0226881267363948
chr10:170368	0.0176336040696249
chr10:170381	0.0309898774926447
chr10:170614	0.00875988810788721
chr10:170636	0.0209416012751349
chr10:170639	0.0190036059020682
chr10:170754	Inf
chr10:170896	Inf
chr10:171001	0.00934986999182339
chr10:171005	0.0323723498241884
chr10:17184	0.00917975975280031
chr10:17188	0.0109500869128554
chr10:17204	0.0159500334543769
chr10:17317	0.0091535324524803
chr10:17320	
chr10:17931	0.0393911339258114
chr10:17980	Inf
chr10:18151	0.0116229772762405
chr10:18362	Inf
chr10:18365	Inf
chr10:18403	Inf
chr10:19053	0.0171508289778877
chr10:19055	0.0114449233743138
chr10:19065	Inf
chr10:19069	0.00957175794602119
chr10:1938	Inf
chr10:19654	0.0224905469450889
chr10:19727	Inf
chr10:19782	Inf
chr10:20249	0.0189256242747737
chr10:20467	0.0409484898653876
chr10:20478	0.0413986972533849
chr10:20581	0.010822160554008
chr10:20630	0.0123978443859785
chr10:21499	Inf
chr10:21742	0.0172490467456079
chr10:21769	0.0138367549535604
chr10:21933	0.00982213244059138
chr10:22394	0.0194402122619601
chr10:22404	Inf
chr10:22421	0.0178856327810468
chr10:22472	0.0240153315524584
chr10:22817	0.0373484765370915
chr10:22818	0.0420865662510648
chr10:22938	0.0235490559944238
chr10:23106	0.0130098947409186
chr10:23142	0.0349089805577072
chr10:23589	Inf
chr10:23767	0.0132359028509452
chr10:24021	Inf
chr10:24146	0.0587943896637223
chr10:24245	0.00883999209608679
chr10:24708	0.00942168312151271
chr10:24730	Inf
chr10:2490	0.0154211372157345
chr10:2496	Inf
chr10:25125	0.0111283564563634
chr10:25319	0.0126713688861329
chr10:25542	0.00926170968992248
chr10:25600	Inf
chr10:25760	Inf
chr10:25885	0.0399201819803055
chr10:25975	0.00971406653225806
chr10:26197	Inf
chr10:26481	Inf
chr10:26589	Inf
chr10:26604	0.0598617973937326
chr10:26650	0.0179994287487394
chr10:27191	0.0303127464701319
chr10:28314	0.057991894018155
chr10:2842	0.0298458126632857
chr10:28473	Inf
chr10:28474	Inf
chr10:29012	Inf
chr10:29856	Inf
chr10:30124	0.0427183297112698
chr10:30210	0.0252678988589614
chr10:31013	Inf
chr10:31338	0.0180265417281267
chr10:31354	0.0130571805900621
chr10:32083	0.0235185887879494
chr10:32085	0.00832955342444479
chr10:32104	Inf
chr10:32121	0.0222403463808636
chr10:32153	0.0828346706019418
chr10:32213	0.0453825299829113
chr10:32404	Inf
chr10:32405	Inf
chr10:32579	0.0406374589386994
chr10:33237	0.0121291994560995
chr10:33660	0.0212970634081902
chr10:34381	Inf
chr10:34389	Inf
chr10:34449	0.020516553707446
chr10:34492	0.00867118336572095
chr10:34493	0.0315652390391791
chr10:35205	0.00792197652180673
chr10:35802	0.0310369486083035
chr10:36357	Inf
chr10:37132	Inf
chr10:37179	Inf
chr10:37222	Inf
chr10:37402	0.010918990433227
chr10:37649	0.0141734040914748
chr10:38308	0.0244690917930766
chr10:38958	0.0127794174576007
chr10:39009	Inf
chr10:39164	0.0161976339869281
chr10:39186	0.0112145152128239
chr10:39492	0.0276785715175097
chr10:39664	0.0281199757957818
chr10:40283	Inf
chr10:41662	0.00802072553903635
chr10:41835	0.0249454025377549
chr10:4269	0.071597971028971
chr10:42824	0.0229413100038926
chr10:4288	Inf
chr10:42897	Inf
chr10:43118	0.0611089445612396
chr10:4319	Inf
chr10:43387	0.0109753501012303
chr10:43407	0.0119271288840433
chr10:43458	Inf
chr10:43495	0.0119487814471532
chr10:43521	Inf
chr10:43745	0.0449532076809223
chr10:43821	Inf
chr10:440	0.0312826434769254
chr10:44072	Inf
chr10:44084	0.00970255384135889
chr10:4417	0.037539353189854
chr10:44269	Inf
chr10:44490	Inf
chr10:44543	Inf
chr10:4455	0.0178250348989161
chr10:4498	0.0115571106242312
chr10:45040	0.0394033621200312
chr10:45054	0.011754846909346
chr10:45147	0.0280181393826006
chr10:45335	Inf
chr10:45349	0.0178889907999376
chr10:45399	0.0194669722417154
chr10:45429	Inf
chr10:4543	0.0129631826708695
chr10:45637	0.0115370212118849
chr10:465	0.0174090171248656
chr10:46505	0.0243801255654344
chr10:46698	Inf
chr10:46797	Inf
chr10:47496	0.0164415920898666
chr10:4770	0.0164503045517454
chr10:48323	0.0133777828054299
chr10:48369	0.012583195131466
chr10:48374	0.0230059150280899
chr10:48729	Inf
chr10:49004	0.00956413282347432
chr10:51302	0.00797013166315461
chr10:51505	0.0071690691539182
chr10:51506	0.011957704238545
chr10:51837	Inf
chr10:52109	Inf
chr10:52444	0.0119843215958776
chr10:52793	0.024059647146092
chr10:53032	Inf
chr10:53393	0.0142590385005857
chr10:53570	0.0129036720556076
chr10:53804	0.0118320800593611
chr10:53809	0.0170352190282768
chr10:54027	0.0337964293414577
chr10:54200	0.01410944875
chr10:54503	0.0178408334244863
chr10:54967	Inf
chr10:55208	
chr10:55336	0.0232837575023445
chr10:55365	0.0176313007424775
chr10:55514	Inf
chr10:55582	0.0340328095833659
chr10:56157	Inf
chr10:56158	Inf
chr10:56165	Inf
chr10:56289	Inf
chr10:56334	0.0106179145292462
chr10:56521	Inf
chr10:56524	0.00992666025340216
chr10:56701	0.0144894298787642
chr10:56726	0.0198647145650814
chr10:56738	0.0110182673081436
chr10:56836	Inf
chr10:56850	0.0388518308426571
chr10:56901	0.0264615296557121
chr10:56905	
chr10:56959	Inf
chr10:57288	0.0148318375205447
chr10:57380	0.0118097669067001
chr10:57681	0.0113174627005871
chr10:57752	0.0512139558478159
chr10:58136	Inf
chr10:5814	Inf
chr10:58500	0.0165537522705919
chr10:58519	Inf
chr10:58688	0.0186364533281128
chr10:58808	Inf
chr10:58908	0.0371479979636591
chr10:58977	0.00885756528550168
chr10:58995	Inf
chr10:58996	Inf
chr10:58997	
chr10:59051	0.00954853874480921
chr10:59052	0.0140858873217364
chr10:59182	0.0507410865135961
chr10:5930	0.0180308226699477
chr10:59363	0.029127419200627
chr10:59690	0.01200323700917
chr10:59698	0.0116436776140461
chr10:59728	0.0184949521831152
chr10:6043	0.0149607526724602
chr10:61306	0.0135064894167451
chr10:61498	Inf
chr10:61506	0.0145653326799435
chr10:61571	0.0359024612248099
chr10:61687	0.0130364722396487
chr10:61865	0.0155459687867618
chr10:62184	0.0142848051764706
chr10:62201	0.0103962357831987
chr10:62454	0.0122190855820521
chr10:62603	0.00871371044167255
chr10:62616	Inf
chr10:62898	0.0177908382110632
chr10:62904	0.0178013210138104
chr10:63277	Inf
chr10:63286	0.00998978378590488
chr10:63399	0.00788289058943568
chr10:63400	0.0191524934850863
chr10:63932	0.0187988133291467
chr10:64013	0.0102297781441357
chr10:64292	0.0155757478998194
chr10:64293	0.0432283132851759
chr10:64420	0.00880938884962701
chr10:64513	Inf
chr10:64595	Inf
chr10:64696	0.00795091148287779
chr10:64926	Inf
chr10:64979	0.0210549257659073
chr10:65021	0.0236063604367979
chr10:6514	Inf
chr10:65438	0.0374478874921433
chr10:65477	0.0174863825724837
chr10:65496	Inf
chr10:65527	Inf
chr10:65833	Inf
chr10:65836	0.0604125122219602
chr10:66092	0.0234634342870618
chr10:66367	0.0146574590047952
chr10:66376	0.0151265056603774
chr10:66540	0.0160102223445239
chr10:66634	Inf
chr10:67043	0.0115663539356767
chr10:67720	0.0141772238911607
chr10:67827	Inf
chr10:67899	0.0139506897907818
chr10:67932	0.0126937776291985
chr10:67979	0.0114008609188169
chr10:68476	0.0101110998347888
chr10:6913	0.0104491996769479
chr10:69697	Inf
chr10:69708	Inf
chr10:702	Inf
chr10:71112	0.0237515845136922
chr10:71191	0.0305120769654521
chr10:71218	Inf
chr10:71224	0.0112040230617867
chr10:71377	Inf
chr10:7159	0.0348136681538462
chr10:71866	0.0127050382586791
chr10:71886	0.00942365879389073
chr10:72030	0.0122063894181561
chr10:72057	0.0188109891338583
chr10:7210	0.0439697502115547
chr10:72108	0.0134576035120876
chr10:72700	0.0131102562608285
chr10:72705	Inf
chr10:73863	0.0101180997164461
chr10:73901	0.0427723678613627
chr10:73928	0.00931646360485269
chr10:74207	Inf
chr10:74267	0.0103342837220296
chr10:74369	Inf
chr10:74666	0.0203907223798266
chr10:74892	
chr10:7490	0.0225017088013541
chr10:7493	0.0235090978687389
chr10:7509	0.0112629600646353
chr10:7516	0.0288190574836476
chr10:7523	0.038661379713714
chr10:75230	Inf
chr10:7533	
chr10:75476	0.0130711096397888
chr10:75477	0.0573580159230648
chr10:75523	0.030341052424123
chr10:75524	0.0213091866130558
chr10:75662	0.00919230213671844
chr10:75680	0.0614375622930137
chr10:75770	Inf
chr10:76203	0.00879996261829653
chr10:76208	0.00847157985645556
chr10:76320	Inf
chr10:76974	0.0099995779758618
chr10:77334	0.0217322944146418
chr10:77390	Inf
chr10:7751	Inf
chr10:77745	Inf
chr10:77833	0.0531424431468476
chr10:77842	0.0309551848958333
chr10:78249	Inf
chr10:78500	0.0479609329123915
chr10:79067	0.0140130673297024
chr10:79103	Inf
chr10:79261	0.00824216460093155
chr10:80493	Inf
chr10:80809	Inf
chr10:80810	Inf
chr10:81294	0.0268248298191582
chr10:81297	0.0504094951034592
chr10:81336	0.0133601848195245
chr10:81523	Inf
chr10:82011	0.0182656830713327
chr10:8211	Inf
chr10:82253	0.0211980817664718
chr10:82589	Inf
chr10:82658	0.0351269743204804
chr10:82665	0.0131789218490715
chr10:83382	Inf
chr10:83397	0.0112881199715483
chr10:83748	0.0511423026398988
chr10:83753	0.00946487036597897
chr10:83842	0.0180353316996047
chr10:83932	0.0111600217408491
chr10:83952	0.0193016545698925
chr10:84105	0.0120773581877125
chr10:84220	0.0176836557804839
chr10:84272	0.0170915590351918
chr10:84373	Inf
chr10:84439	0.0128504347860476
chr10:84441	0.0120579296788483
chr10:84744	0.00888621833715687
chr10:84792	
chr10:84958	Inf
chr10:85210	0.0108619075011869
chr10:8539	0.0201593292532717
chr10:85410	0.019183319537865
chr10:85417	0.0108305254827477
chr10:85471	0.030987496082311
chr10:85575	0.0228474350957733
chr10:85601	Inf
chr10:85602	Inf
chr10:85850	0.0141305690760827
chr10:85857	0.0188360113222486
chr10:86084	Inf
chr10:86223	0.016420035159962
chr10:86381	Inf
chr10:86709	0.0132178681292571
chr10:86713	0.0118561939009901
chr10:8694	Inf
chr10:87388	0.0279185159220532
chr10:87708	Inf
chr10:87821	0.0385777185073681
chr10:87872	0.0138396289517471
chr10:88313	Inf
chr10:88315	Inf
chr10:88364	Inf
chr10:88382	Inf
chr10:88400	Inf
chr10:88464	Inf
chr10:89030	0.0208972187252259
chr10:89496	Inf
chr10:89665	0.00994304598794799
chr10:89805	0.0172234549203077
chr10:90038	0.0390673737509913
chr10:90320	0.0113706531049251
chr10:90582	Inf
chr10:90622	0.0340009117950345
chr10:9099	0.0589235001539883
chr10:91107	0.0114724535141996
chr10:91512	Inf
chr10:91737	0.0275742645192003
chr10:91756	Inf
chr10:9188	0.0139301766381766
chr10:92337	Inf
chr10:92339	Inf
chr10:92906	0.0161101078571429
chr10:93125	0.0111718591158028
chr10:93202	0.0272525606445468
chr10:93323	0.0099393540525522
chr10:93500	0.0226065395363608
chr10:93524	0.00954269011512505
chr10:9389	Inf
chr10:94746	Inf
chr10:94845	Inf
chr10:9493	0.00874476750096265
chr10:94976	Inf
chr10:9500	Inf
chr10:95142	0.0857401952188071
chr10:95555	0.0524809895949166
chr10:95902	0.0104192347287314
chr10:96246	0.0129318841754051
chr10:96248	0.0289240096925399
chr10:96524	0.0273512812648975
chr10:96583	0.019719077552642
chr10:96787	0.0167273169103624
chr10:96949	0.0141194911388381
chr10:96968	
chr10:97126	0.0294924634766712
chr10:9754	0.0154831843949781
chr10:97828	0.0130425072337043
chr10:97848	Inf
chr10:97881	0.0553136554301161
chr10:97900	0.0114247654448597
chr10:98094	0.0326146944179389
chr10:98103	0.0123732922465209
chr10:9837	
chr10:9840	Inf
chr10:9861	Inf
chr10:99435	0.0282919650866868
chr10:99906	0.0449946128211246
chr10:99968	Inf
chr1:100213	0.0107955006390497
chr1:100340	0.0136157085714286
chr1:100564	0.00998740882773141
chr1:101552	0.0322745543690781
chr1:102268	0.00769434406257051
chr1:102292	0.00816561800541516
chr1:102302	0.0163871957878902
chr1:102464	0.0113103639235745
chr1:102487	0.0221280540886181
chr1:102879	0.014653316807102
chr1:103022	0.0182315226845234
chr1:103152	0.0202221565086531
chr1:103534	0.0156470749492061
chr1:103832	0.0108038801173992
chr1:103836	0.0191984066380673
chr1:103966	0.00971541780821918
chr1:105021	0.0109492962739932
chr1:105059	0.00952062225233363
chr1:105083	0.00946303244748927
chr1:105104	0.0116246327360337
chr1:105290	0.036710839545215
chr1:106887	0.0103851744728916
chr1:106910	0.0524325910083591
chr1:107358	0.0224616098810062
chr1:107566	0.0129121242750621
chr1:108020	0.0390155467761374
chr1:108520	0.013384588173258
chr1:109206	0.0304957448395359
chr1:109337	0.0343465529269947
chr1:109847	0.0116641967299578
chr11:100433	0.0151818463028466
chr1:110057	0.0231092526561676
chr11:100733	0.0123281942221848
chr11:100744	0.0749564626010782
chr11:101947	Inf
chr11:102091	0.0365735171019377
chr11:102644	0.00952348790968068
chr11:102761	0.0108657320525784
chr11:10279	0.00953724248645098
chr11:103686	0.00962497606808797
chr11:104072	0.00764638252148997
chr11:104097	Inf
chr11:104376	0.0110473777815239
chr11:105272	0.0279536861670741
chr11:105402	Inf
chr11:105753	Inf
chr11:105764	Inf
chr11:106520	Inf
chr11:106794	0.0257188423005566
chr11:106803	0.0555391563633297
chr11:107529	0.0184185627530364
chr11:108079	Inf
chr11:108083	Inf
chr11:108124	Inf
chr11:108668	Inf
chr11:108925	0.00995042198970551
chr11:109230	Inf
chr11:109231	Inf
chr1:110933	0.028545024189902
chr11:109415	0.0148166601958136
chr11:109433	Inf
chr11:10948	0.03961292124497
chr11:10980	0.0129875873028909
chr1:110986	0.0245472710829754
chr11:10997	0.0847594237371663
chr11:11013	0.0449360004928536
chr11:110188	Inf
chr11:110241	0.0269332791895314
chr11:110258	Inf
chr11:110293	Inf
chr11:111113	0.0693396734504307
chr11:111135	0.0491743016637108
chr11:111144	0.0478537634290541
chr11:111162	0.0119089170538052
chr11:111409	Inf
chr11:111411	Inf
chr11:111429	0.0121374115410612
chr11:111784	Inf
chr11:111869	0.0445608652188609
chr11:112795	Inf
chr11:112824	0.0197941700473293
chr11:112957	0.0593699101512974
chr11:113104	0.0244937393913779
chr11:113105	0.0240082430467495
chr11:113143	0.0165295857287792
chr11:113497	Inf
chr11:113508	0.00915550236766447
chr11:114408	0.02752968397463
chr11:114642	Inf
chr11:11473	Inf
chr11:116572	Inf
chr11:116697	0.0188965247843005
chr11:116705	0.0192462383893072
chr11:116794	0.0141033194585448
chr11:11705	Inf
chr1:111717	0.012407440835092
chr11:11792	0.0147956052091036
chr11:118364	Inf
chr11:118377	0.0578547053646979
chr11:118781	Inf
chr11:118897	Inf
chr11:119205	0.0111667813796022
chr11:120017	0.0584985732182157
chr11:120385	0.0390161323118598
chr11:120395	0.0190376821029462
chr11:120413	0.0111928170349674
chr11:120790	Inf
chr11:121142	0.0350162924040986
chr11:121216	0.0223620519139566
chr11:121222	0.0241948075717795
chr11:121239	0.0116218765034728
chr11:121538	0.0298597353663702
chr11:121565	Inf
chr11:121684	Inf
chr11:121756	0.0269620294865277
chr11:122904	Inf
chr11:123075	0.0126715055084746
chr11:123420	0.0187311446732774
chr11:123429	0.0103826935073741
chr11:123451	0.0115434318046961
chr11:123799	0.00778215454391319
chr11:124027	0.0199096093259856
chr11:124471	0.0120944160590131
chr11:124651	0.0288891840074621
chr11:125430	0.0091237986770692
chr11:125451	0.0122844764651005
chr11:125532	0.0404125066157761
chr11:125621	0.010368911188396
chr11:125636	Inf
chr11:125847	Inf
chr11:125848	Inf
chr11:126224	0.0101855147221044
chr11:126435	0.0130416850814664
chr11:126468	0.0406502311805143
chr1:112649	0.0119576942036632
chr11:126534	0.0341307550500764
chr11:126594	0.0356978256514727
chr11:126897	Inf
chr11:127625	0.0238874858646744
chr11:128021	0.0109326630157922
chr11:128053	0.0178949056635816
chr1:112833	0.0387071368159204
chr11:128483	Inf
chr11:12854	0.0339687794576828
chr11:130110	0.0606239335881104
chr11:130116	Inf
chr11:130317	0.0544241390469719
chr11:130833	0.012545213727489
chr11:130843	0.0110177384249427
chr11:131192	0.028415798895497
chr11:131555	0.0457329955816127
chr11:131578	0.0150138672671652
chr11:131841	0.0525148361519504
chr11:131853	0.0108770691823899
chr11:132608	0.0229583771355716
chr11:132633	Inf
chr11:132660	0.0116295948312505
chr1:113268	0.0084561850735017
chr11:132774	Inf
chr11:132902	0.0208382728509481
chr11:133093	Inf
chr11:13350	0.0108761378091873
chr11:13356	0.00918770636094674
chr11:13377	0.0324571472014465
chr11:133814	Inf
chr11:134039	Inf
chr11:134125	Inf
chr11:134234	0.0102047456617897
chr11:134260	Inf
chr11:134269	0.0106353658329079
chr11:134310	0.0147579595847869
chr11:135018	0.0713649440946222
chr11:135320	Inf
chr11:135385	Inf
chr11:135395	0.0119260594093114
chr11:135737	Inf
chr11:135754	0.00937446164978292
chr11:135817	Inf
chr11:135824	0.0152518588335462
chr11:135828	0.015072821866485
chr11:135910	0.011341770160947
chr11:136153	0.0263649806676886
chr11:136442	0.0190469592027936
chr11:136456	0.0333861324531516
chr11:136466	0.0474120492375841
chr11:137755	Inf
